"plotID","DBH","species","height","BAL","PC1_cat","plotID_PC1_cat"
"plot_1274",28.7,"PCAB",21.4,7.71460424757944,"1.12_1.32","plot_1274_1.12_1.32"
"plot_1274",16.6,"PCAB",16.2,28.5258454704646,"1.12_1.32","plot_1274_1.12_1.32"
"plot_1274",52.4,"PCAB",31.1,4.11322442949204,"1.12_1.32","plot_1274_1.12_1.32"
"plot_1274",44.5,"PCAB",24.7,10.9492273136237,"1.12_1.32","plot_1274_1.12_1.32"
"plot_1700",54.7,"PCAB",27.7,8.06581537815504,"1.12_1.32","plot_1700_1.12_1.32"
"plot_1700",49.9,"PCAB",29.3,15.4960877405861,"1.12_1.32","plot_1700_1.12_1.32"
"plot_1700",13,"PCAB",8.1,53.6343702034517,"1.12_1.32","plot_1700_1.12_1.32"
"plot_1700",34.5,"PCAB",21.7,54.8083833780982,"1.12_1.32","plot_1700_1.12_1.32"
"plot_1700",20.1,"PCAB",15.3,47.1160882868102,"1.12_1.32","plot_1700_1.12_1.32"
"plot_2076",14,"PCAB",8,19.8665384723512,"1.12_1.32","plot_2076_1.12_1.32"
"plot_2076",28.1,"PCAB",12.7,0,"1.12_1.32","plot_2076_1.12_1.32"
"plot_2076",23.8,"PCAB",15,8.32734110705413,"1.12_1.32","plot_2076_1.12_1.32"
"plot_2076",30.4,"PCAB",19.3,15.9076234191367,"1.12_1.32","plot_2076_1.12_1.32"
"plot_2076",36.6,"PCAB",21.5,12.6110990397647,"1.12_1.32","plot_2076_1.12_1.32"
"plot_1420",21.3,"PCAB",18,26.8087987379468,"1.12_1.32","plot_1420_1.12_1.32"
"plot_1420",45.6,"PCAB",24.2,12.0602669493697,"1.12_1.32","plot_1420_1.12_1.32"
"plot_1420",12.5,"PCAB",19.9,46.1108581984955,"1.12_1.32","plot_1420_1.12_1.32"
"plot_1420",44.1,"PCAB",26.3,17.3611792780108,"1.12_1.32","plot_1420_1.12_1.32"
"plot_1420",34.3,"PCAB",21.5,28.5904352017057,"1.12_1.32","plot_1420_1.12_1.32"
"plot_1722",73,"PCAB",37.4,0,"1.12_1.32","plot_1722_1.12_1.32"
"plot_1722",52.8,"PCAB",37.8,6.98959597728415,"1.12_1.32","plot_1722_1.12_1.32"
"plot_1722",41.5,"PCAB",23.7,21.7902515003733,"1.12_1.32","plot_1722_1.12_1.32"
"plot_1722",45.6,"PCAB",29.6,14.0174508982223,"1.12_1.32","plot_1722_1.12_1.32"
"plot_1722",30.9,"PCAB",26.6,41.1283074473565,"1.12_1.32","plot_1722_1.12_1.32"
"plot_1722",31.8,"PCAB",28.8,39.2005941901387,"1.12_1.32","plot_1722_1.12_1.32"
"plot_1796",38.5,"PCAB",28.3,4.15847514467619,"1.12_1.32","plot_1796_1.12_1.32"
"plot_1796",37.6,"PCAB",28.5,7.99658834199797,"1.12_1.32","plot_1796_1.12_1.32"
"plot_1796",38.7,"PCAB",28.9,2.19408257586052,"1.12_1.32","plot_1796_1.12_1.32"
"plot_1796",40.9,"PCAB",26.8,0,"1.12_1.32","plot_1796_1.12_1.32"
"plot_1796",30,"PCAB",25.7,9.85089706949754,"1.12_1.32","plot_1796_1.12_1.32"
"plot_2088",17.9,"PCAB",11.2,2.71634015319512,"1.12_1.32","plot_2088_1.12_1.32"
"plot_2088",41.9,"PCAB",26.6,0,"1.12_1.32","plot_2088_1.12_1.32"
"plot_2088",10,"PCAB",6.5,6.52014126825347,"1.12_1.32","plot_2088_1.12_1.32"
"plot_2088",11.7,"PCAB",8.8,5.57621048557425,"1.12_1.32","plot_2088_1.12_1.32"
"plot_2088",11,"PCAB",7.9,5.84499337204294,"1.12_1.32","plot_2088_1.12_1.32"
"plot_2078",55.3,"PCAB",37.5,4.6903874645538,"1.12_1.32","plot_2078_1.12_1.32"
"plot_1030",44.6,"PCAB",28.9,17.5822768720684,"1.12_1.32","plot_1030_1.12_1.32"
"plot_1030",18.1,"PCAB",12.6,31.9402801053112,"1.12_1.32","plot_1030_1.12_1.32"
"plot_1030",61,"PCAB",28,0,"1.12_1.32","plot_1030_1.12_1.32"
"plot_1026",50.8,"PCAB",34.3,11.4918453958665,"1.12_1.32","plot_1026_1.12_1.32"
"plot_1026",74.4,"PCAB",33.2,0,"1.12_1.32","plot_1026_1.12_1.32"
"plot_1026",27,"PCAB",22,21.1751311930922,"1.12_1.32","plot_1026_1.12_1.32"
"plot_1026",56.8,"PCAB",30.1,7.26026083483198,"1.12_1.32","plot_1026_1.12_1.32"
"plot_1026",49.2,"PCAB",34.5,14.8766513562378,"1.12_1.32","plot_1026_1.12_1.32"
"plot_1026",48.8,"PCAB",29.4,18.0515989273493,"1.12_1.32","plot_1026_1.12_1.32"
"plot_2014",55.5,"PCAB",32.6,4.06927221309145,"1.12_1.32","plot_2014_1.12_1.32"
"plot_2014",38.4,"PCAB",29,54.805265975708,"1.12_1.32","plot_2014_1.12_1.32"
"plot_2014",42.3,"PCAB",33.5,46.2877041823726,"1.12_1.32","plot_2014_1.12_1.32"
"plot_2014",12.3,"PCAB",12,66.8265640992938,"1.12_1.32","plot_2014_1.12_1.32"
"plot_2014",21.6,"PCAB",19.3,56.7393208911263,"1.12_1.32","plot_2014_1.12_1.32"
"plot_1418",41.9,"PCAB",24.8,7.37952598067819,"0.93_1.12","plot_1418_0.93_1.12"
"plot_1716",12.2,"PCAB",9.1,36.0730827831408,"0.93_1.12","plot_1716_0.93_1.12"
"plot_1716",33.3,"PCAB",22.4,19.7665729155741,"0.93_1.12","plot_1716_0.93_1.12"
"plot_1716",55.2,"PCAB",32.3,39.89510513559,"0.93_1.12","plot_1716_0.93_1.12"
"plot_1716",21.4,"PCAB",16.1,12.7463815957552,"0.93_1.12","plot_1716_0.93_1.12"
"plot_1716",21.2,"PCAB",18.9,14.5447863103027,"0.93_1.12","plot_1716_0.93_1.12"
"plot_2114",47.2,"PCAB",28.4,12.6922091501339,"0.93_1.12","plot_2114_0.93_1.12"
"plot_2114",36.8,"PCAB",25.9,33.2767070228037,"0.93_1.12","plot_2114_0.93_1.12"
"plot_2114",41.1,"PCAB",26.5,31.0611139620441,"0.93_1.12","plot_2114_0.93_1.12"
"plot_2114",31.7,"PCAB",25.4,41.4972273822912,"0.93_1.12","plot_2114_0.93_1.12"
"plot_2114",54.1,"PCAB",27,0,"0.93_1.12","plot_2114_0.93_1.12"
"plot_1898",39.7,"PCAB",15.4,14.8390870972594,"0.93_1.12","plot_1898_0.93_1.12"
"plot_1898",31.6,"PCAB",19.5,22.413455204092,"0.93_1.12","plot_1898_0.93_1.12"
"plot_1712",10,"PCAB",7,41.4850508047854,"0.93_1.12","plot_1712_0.93_1.12"
"plot_1712",15.2,"PCAB",26.5,36.2528023818182,"0.93_1.12","plot_1712_0.93_1.12"
"plot_1712",44.5,"PCAB",28.2,2.92206821205343,"0.93_1.12","plot_1712_0.93_1.12"
"plot_1712",20.7,"PCAB",17.8,27.551582610715,"0.93_1.12","plot_1712_0.93_1.12"
"plot_1712",35.4,"PCAB",27.9,29.2342589058859,"0.93_1.12","plot_1712_0.93_1.12"
"plot_146",24.9,"PCAB",15.4,12.4727249995234,"0.93_1.12","plot_146_0.93_1.12"
"plot_146",28.4,"PCAB",17.3,6.52678966370663,"0.93_1.12","plot_146_0.93_1.12"
"plot_146",40.2,"PCAB",21.6,17.0761792546448,"0.93_1.12","plot_146_0.93_1.12"
"plot_146",16.6,"PCAB",13.2,26.1291550655694,"0.93_1.12","plot_146_0.93_1.12"
"plot_1702",20.6,"PCAB",13.5,10.3135737923781,"0.93_1.12","plot_1702_0.93_1.12"
"plot_1702",24.6,"PCAB",18.2,3.39433378257109,"0.93_1.12","plot_1702_0.93_1.12"
"plot_1702",15.8,"PCAB",15.1,20.4628586252553,"0.93_1.12","plot_1702_0.93_1.12"
"plot_1702",16.7,"PCAB",14.1,17.2932272572322,"0.93_1.12","plot_1702_0.93_1.12"
"plot_1702",33.8,"PCAB",19.4,23.1442079550941,"0.93_1.12","plot_1702_0.93_1.12"
"plot_1896",35.3,"PCAB",35.6,57.4308042837374,"0.93_1.12","plot_1896_0.93_1.12"
"plot_1896",45,"PCAB",40.7,46.0863450578778,"0.93_1.12","plot_1896_0.93_1.12"
"plot_1896",56.9,"PCAB",37.1,22.0647996020604,"0.93_1.12","plot_1896_0.93_1.12"
"plot_1896",66.2,"PCAB",40.7,5.92304317846854,"0.93_1.12","plot_1896_0.93_1.12"
"plot_1896",65.3,"PCAB",40.7,11.6711169248917,"0.93_1.12","plot_1896_0.93_1.12"
"plot_1896",55.6,"PCAB",39.7,26.3112972248818,"0.93_1.12","plot_1896_0.93_1.12"
"plot_1896",67.2,"PCAB",34.3,0,"0.93_1.12","plot_1896_0.93_1.12"
"plot_1896",48,"PCAB",39.1,37.3417296035127,"0.93_1.12","plot_1896_0.93_1.12"
"plot_1896",60.5,"PCAB",37.6,17.2639610440093,"0.93_1.12","plot_1896_0.93_1.12"
"plot_940",34.8,"PCAB",23.6,26.2712082249673,"0.93_1.12","plot_940_0.93_1.12"
"plot_940",71.2,"PCAB",33.3,0,"0.93_1.12","plot_940_0.93_1.12"
"plot_940",57.9,"PCAB",35.4,10.4316056274883,"0.93_1.12","plot_940_0.93_1.12"
"plot_308",77.1,"PCAB",37.3,0,"0.93_1.12","plot_308_0.93_1.12"
"plot_2116",41.7,"PCAB",24,22.5345830787623,"0.93_1.12","plot_2116_0.93_1.12"
"plot_2116",53.3,"PCAB",26.3,4.7060874953003,"0.93_1.12","plot_2116_0.93_1.12"
"plot_2116",59.9,"PCAB",27.8,0,"0.93_1.12","plot_2116_0.93_1.12"
"plot_2012",20.9,"PCAB",14.7,22.8378631265716,"0.93_1.12","plot_2012_0.93_1.12"
"plot_2012",61.1,"PCAB",34.4,0,"0.93_1.12","plot_2012_0.93_1.12"
"plot_2012",52,"PCAB",27.7,4.89653398355357,"0.93_1.12","plot_2012_0.93_1.12"
"plot_2012",16.7,"PCAB",12,26.016585478336,"0.93_1.12","plot_2012_0.93_1.12"
"plot_2012",32.8,"PCAB",24.9,27.1117839472856,"0.93_1.12","plot_2012_0.93_1.12"
"plot_2012",55.9,"PCAB",33.1,18.9832694876183,"0.93_1.12","plot_2012_0.93_1.12"
"plot_1264",30,"PCAB",23.7,23.4073414333036,"0.93_1.12","plot_1264_0.93_1.12"
"plot_1264",28.2,"PCAB",22.4,7.445256345672,"0.93_1.12","plot_1264_0.93_1.12"
"plot_1514",60.8,"PCAB",33.1,0,"0.76_0.93","plot_1514_0.76_0.93"
"plot_1514",36.7,"PCAB",27.5,45.3801500581089,"0.76_0.93","plot_1514_0.76_0.93"
"plot_1514",40.1,"PCAB",29.7,39.5135481834761,"0.76_0.93","plot_1514_0.76_0.93"
"plot_1514",24.5,"PCAB",21.7,35.0472820173692,"0.76_0.93","plot_1514_0.76_0.93"
"plot_1514",19,"PCAB",18.8,51.7822634967828,"0.76_0.93","plot_1514_0.76_0.93"
"plot_1514",60.5,"PCAB",34.4,4.84856822545838,"0.76_0.93","plot_1514_0.76_0.93"
"plot_1514",50.9,"PCAB",29.8,9.64940678350948,"0.76_0.93","plot_1514_0.76_0.93"
"plot_944",51.5,"PCAB",33.5,8.84041580906229,"0.76_0.93","plot_944_0.76_0.93"
"plot_944",62.1,"PCAB",38.3,0,"0.76_0.93","plot_944_0.76_0.93"
"plot_944",53.7,"PCAB",34.1,5.05812494328361,"0.76_0.93","plot_944_0.76_0.93"
"plot_944",24.6,"PCAB",17.2,17.2750933561171,"0.76_0.93","plot_944_0.76_0.93"
"plot_944",43.5,"PCAB",29.7,12.3191465147767,"0.76_0.93","plot_944_0.76_0.93"
"plot_1116",42.7,"PCAB",22,2.79951248352203,"0.76_0.93","plot_1116_0.76_0.93"
"plot_1116",31.1,"PCAB",22.4,7.00603208318939,"0.76_0.93","plot_1116_0.76_0.93"
"plot_1116",37.2,"PCAB",22.8,5.19096687448139,"0.76_0.93","plot_1116_0.76_0.93"
"plot_1116",26.7,"PCAB",22.8,0,"0.76_0.93","plot_1116_0.76_0.93"
"plot_1116",15.2,"PCAB",10,9.25497314996689,"0.76_0.93","plot_1116_0.76_0.93"
"plot_1990",24.5,"PCAB",23.3,21.1195069389659,"0.76_0.93","plot_1990_0.76_0.93"
"plot_1990",16.5,"PCAB",18.5,57.3053955963774,"0.76_0.93","plot_1990_0.76_0.93"
"plot_1990",31,"PCAB",25.7,49.3139026820441,"0.76_0.93","plot_1990_0.76_0.93"
"plot_1990",48.3,"PCAB",16.7,0,"0.76_0.93","plot_1990_0.76_0.93"
"plot_1990",42.8,"PCAB",28.7,13.4793980213439,"0.76_0.93","plot_1990_0.76_0.93"
"plot_306",38,"PCAB",24,29.1427573494963,"0.76_0.93","plot_306_0.76_0.93"
"plot_306",23.3,"PCAB",18.6,20.9821001951026,"0.76_0.93","plot_306_0.76_0.93"
"plot_306",13.8,"PCAB",9.9,49.3508904587706,"0.76_0.93","plot_306_0.76_0.93"
"plot_306",45.8,"PCAB",28.4,5.8904566159701,"0.76_0.93","plot_306_0.76_0.93"
"plot_306",40.3,"PCAB",24.2,23.1140242397368,"0.76_0.93","plot_306_0.76_0.93"
"plot_1812",20.8,"PCAB",14.4,19.7655898719629,"0.76_0.93","plot_1812_0.76_0.93"
"plot_2404",32.5,"PCAB",28.6,50.0580624938548,"0.76_0.93","plot_2404_0.76_0.93"
"plot_2404",46.5,"PCAB",31.2,19.7771968394508,"0.76_0.93","plot_2404_0.76_0.93"
"plot_2404",15,"PCAB",13.5,52.7949569096851,"0.76_0.93","plot_2404_0.76_0.93"
"plot_2404",22,"PCAB",22.7,36.3377577230556,"0.76_0.93","plot_2404_0.76_0.93"
"plot_2404",55.8,"PCAB",33,0,"0.76_0.93","plot_2404_0.76_0.93"
"plot_1272",41.4,"PCAB",31.7,22.0384897846042,"0.76_0.93","plot_1272_0.76_0.93"
"plot_1272",55,"PCAB",34.3,15.3957491982213,"0.76_0.93","plot_1272_0.76_0.93"
"plot_1272",57.2,"PCAB",33.2,11.1043549962477,"0.76_0.93","plot_1272_0.76_0.93"
"plot_1272",59.6,"PCAB",36.9,6.44528889629088,"0.76_0.93","plot_1272_0.76_0.93"
"plot_1628",36.7,"PCAB",27.6,37.7800748483708,"0.76_0.93","plot_1628_0.76_0.93"
"plot_1628",29.6,"PCAB",26.5,7.79188459942436,"0.76_0.93","plot_1628_0.76_0.93"
"plot_1628",54.2,"PCAB",33.2,3.93883210801715,"0.76_0.93","plot_1628_0.76_0.93"
"plot_1628",45.5,"PCAB",31.8,14.1175981961343,"0.76_0.93","plot_1628_0.76_0.93"
"plot_1628",11.5,"PCAB",8.3,42.7059365418234,"0.76_0.93","plot_1628_0.76_0.93"
"plot_1034",26.6,"PCAB",14,6.4818648887603,"0.76_0.93","plot_1034_0.76_0.93"
"plot_1034",50.1,"PCAB",29.8,0,"0.76_0.93","plot_1034_0.76_0.93"
"plot_1034",31.7,"PCAB",21,17.4274135937361,"0.76_0.93","plot_1034_0.76_0.93"
"plot_1034",19.6,"PCAB",11.4,13.2311447360081,"0.76_0.93","plot_1034_0.76_0.93"
"plot_1034",45.7,"PCAB",31,14.7397375282619,"0.76_0.93","plot_1034_0.76_0.93"
"plot_2188",39.5,"PCAB",27.7,33.3866962236411,"0.76_0.93","plot_2188_0.76_0.93"
"plot_1920",34.9,"PCAB",28.5,8.36027057439071,"0.76_0.93","plot_1920_0.76_0.93"
"plot_1920",36.2,"PCAB",26.4,6.64147790175564,"0.76_0.93","plot_1920_0.76_0.93"
"plot_1920",36.3,"PCAB",26.3,4.91317602085725,"0.76_0.93","plot_1920_0.76_0.93"
"plot_1596",23.7,"PCAB",17.9,4.99709581461627,"0.47_0.76","plot_1596_0.47_0.76"
"plot_1596",26.3,"PCAB",17,0,"0.47_0.76","plot_1596_0.47_0.76"
"plot_310",38.2,"PCAB",15.2,26.8211983685311,"0.47_0.76","plot_310_0.47_0.76"
"plot_310",12.1,"PCAB",6.9,30.3854772340166,"0.47_0.76","plot_310_0.47_0.76"
"plot_426",18.2,"PCAB",19.8,22.984281411152,"0.47_0.76","plot_426_0.47_0.76"
"plot_426",23.6,"PCAB",17.6,14.7599122865046,"0.47_0.76","plot_426_0.47_0.76"
"plot_426",43,"PCAB",25.1,0,"0.47_0.76","plot_426_0.47_0.76"
"plot_426",41,"PCAB",21.7,7.80213907200494,"0.47_0.76","plot_426_0.47_0.76"
"plot_426",37,"PCAB",27.6,17.9094468863226,"0.47_0.76","plot_426_0.47_0.76"
"plot_708",21,"PCAB",19.8,16.0993125643641,"0.47_0.76","plot_708_0.47_0.76"
"plot_708",41.6,"PCAB",30.2,10.0810723740676,"0.47_0.76","plot_708_0.47_0.76"
"plot_708",41.6,"PCAB",26.3,10.0810723740676,"0.47_0.76","plot_708_0.47_0.76"
"plot_708",45.2,"PCAB",31.5,2.75129594779327,"0.47_0.76","plot_708_0.47_0.76"
"plot_708",16.2,"PCAB",14.2,25.3615802175832,"0.47_0.76","plot_708_0.47_0.76"
"plot_2178",19.3,"PCAB",17.6,43.3150592345696,"0.47_0.76","plot_2178_0.47_0.76"
"plot_2178",37.4,"PCAB",20.5,33.1921161063141,"0.47_0.76","plot_2178_0.47_0.76"
"plot_2178",49.2,"PCAB",26.6,3.83884770168419,"0.47_0.76","plot_2178_0.47_0.76"
"plot_2178",25.2,"PCAB",19.2,15.0602644092306,"0.47_0.76","plot_2178_0.47_0.76"
"plot_2178",54.1,"PCAB",27.2,0,"0.47_0.76","plot_2178_0.47_0.76"
"plot_1332",38.4,"PCAB",30.2,19.9647860491856,"0.47_0.76","plot_1332_0.47_0.76"
"plot_1020",38.6,"PCAB",33.2,13.1986499080151,"0.47_0.76","plot_1020_0.47_0.76"
"plot_1020",52.5,"PCAB",35.4,6.40856367817042,"0.47_0.76","plot_1020_0.47_0.76"
"plot_694",43.1,"PCAB",29.8,14.8921745153179,"0.47_0.76","plot_694_0.47_0.76"
"plot_694",39.4,"PCAB",25.7,26.6192187009474,"0.47_0.76","plot_694_0.47_0.76"
"plot_312",56.4,"PCAB",30.9,8.78043565818197,"0.47_0.76","plot_312_0.47_0.76"
"plot_774",42.9,"PCAB",27,0,"0.47_0.76","plot_774_0.47_0.76"
"plot_2182",26.4,"PCAB",20.9,14.0482484807841,"0.47_0.76","plot_2182_0.47_0.76"
"plot_2182",12.8,"PCAB",10.3,41.8151891921282,"0.47_0.76","plot_2182_0.47_0.76"
"plot_2182",30.4,"PCAB",25.8,37.6925428513787,"0.47_0.76","plot_2182_0.47_0.76"
"plot_2182",22.9,"PCAB",20.1,19.1543084730947,"0.47_0.76","plot_2182_0.47_0.76"
"plot_2182",39.6,"PCAB",27.6,21.213661727431,"0.47_0.76","plot_2182_0.47_0.76"
"plot_1608",38.6,"PCAB",29.6,5.15748134524513,"0.47_0.76","plot_1608_0.47_0.76"
"plot_1608",12.2,"PCAB",6.7,19.0025817215979,"0.47_0.76","plot_1608_0.47_0.76"
"plot_1538",18.3,"PCAB",8.8,4.57420111877802,"0.47_0.76","plot_1538_0.47_0.76"
"plot_1538",10,"PCAB",4.2,5.76639626090718,"0.47_0.76","plot_1538_0.47_0.76"
"plot_1538",12.3,"PCAB",8.3,5.23175609612845,"0.47_0.76","plot_1538_0.47_0.76"
"plot_1350",44.1,"PCAB",27,16.7077838478735,"0.47_0.76","plot_1350_0.47_0.76"
"plot_1350",54.1,"PCAB",33,6.87517069054025,"0.47_0.76","plot_1350_0.47_0.76"
"plot_1350",72.4,"PCAB",32.2,0,"0.47_0.76","plot_1350_0.47_0.76"
"plot_1350",34.5,"PCAB",21.6,26.9050560372954,"0.47_0.76","plot_1350_0.47_0.76"
"plot_484",49.9,"PCAB",25.1,3.32541509373297,"0.47_0.76","plot_484_0.47_0.76"
"plot_484",58.5,"PCAB",27.1,29.5299182353157,"0.47_0.76","plot_484_0.47_0.76"
"plot_484",19,"PCAB",13.8,23.8377555311582,"0.47_0.76","plot_484_0.47_0.76"
"plot_2162",42.5,"PCAB",30.6,15.6112344155431,"0.47_0.76","plot_2162_0.47_0.76"
"plot_250",59.6,"PCAB",34.1,10.1175352692014,"0.47_0.76","plot_250_0.47_0.76"
"plot_250",62.8,"PCAB",31.3,0,"0.47_0.76","plot_250_0.47_0.76"
"plot_1840",21.9,"PCAB",14.9,27.3689235023315,"0.47_0.76","plot_1840_0.47_0.76"
"plot_1840",14.3,"PCAB",12.3,39.6395758431286,"0.47_0.76","plot_1840_0.47_0.76"
"plot_1840",17.1,"PCAB",12,41.0407288369834,"0.47_0.76","plot_1840_0.47_0.76"
"plot_1840",16.9,"PCAB",11.1,41.614874529381,"0.47_0.76","plot_1840_0.47_0.76"
"plot_366",15.1,"PCAB",12.9,51.1021091977894,"0.36_0.47","plot_366_0.36_0.47"
"plot_1518",41.7,"PCAB",29.1,23.1070455843559,"0.36_0.47","plot_1518_0.36_0.47"
"plot_1518",58,"PCAB",37.1,0,"0.36_0.47","plot_1518_0.36_0.47"
"plot_1518",42.3,"PCAB",33.3,18.4244097640554,"0.36_0.47","plot_1518_0.36_0.47"
"plot_1518",62.3,"PCAB",37.7,26.1729061415003,"0.36_0.47","plot_1518_0.36_0.47"
"plot_1518",42.2,"PCAB",33.7,20.7712692472971,"0.36_0.47","plot_1518_0.36_0.47"
"plot_1518",47.3,"PCAB",35.7,10.4005274221627,"0.36_0.47","plot_1518_0.36_0.47"
"plot_1922",16.3,"PCAB",20.3,43.9931354878324,"0.36_0.47","plot_1922_0.36_0.47"
"plot_1922",34.9,"PCAB",33.4,33.320469094309,"0.36_0.47","plot_1922_0.36_0.47"
"plot_1922",45.7,"PCAB",35.3,6.29169116928918,"0.36_0.47","plot_1922_0.36_0.47"
"plot_1922",42.2,"PCAB",31.6,13.7069323460497,"0.36_0.47","plot_1922_0.36_0.47"
"plot_1922",24.4,"PCAB",23.9,11.3689590932482,"0.36_0.47","plot_1922_0.36_0.47"
"plot_2092",47.2,"PCAB",33.2,3.16205439632134,"0.36_0.47","plot_2092_0.36_0.47"
"plot_2092",45.2,"PCAB",33.3,6.08412260837477,"0.36_0.47","plot_2092_0.36_0.47"
"plot_2092",45.1,"PCAB",35.5,8.76380438083313,"0.36_0.47","plot_2092_0.36_0.47"
"plot_2092",49.1,"PCAB",31.9,0,"0.36_0.47","plot_2092_0.36_0.47"
"plot_2022",37.4,"PCAB",25.2,4.86453057919145,"0.36_0.47","plot_2022_0.36_0.47"
"plot_2022",11.5,"PCAB",7.3,8.63904133003341,"0.36_0.47","plot_2022_0.36_0.47"
"plot_2022",10.1,"PCAB",7.4,9.38271521600037,"0.36_0.47","plot_2022_0.36_0.47"
"plot_2022",13.8,"PCAB",10,7.61158345267687,"0.36_0.47","plot_2022_0.36_0.47"
"plot_2022",37.3,"PCAB",24.6,6.69916508269792,"0.36_0.47","plot_2022_0.36_0.47"
"plot_368",56.6,"PCAB",31.3,0,"0.36_0.47","plot_368_0.36_0.47"
"plot_368",10.4,"PCAB",9.3,5.10508429217223,"0.36_0.47","plot_368_0.36_0.47"
"plot_368",11.5,"PCAB",8.4,4.84541202439895,"0.36_0.47","plot_368_0.36_0.47"
"plot_368",11.6,"PCAB",9,4.58120408223205,"0.36_0.47","plot_368_0.36_0.47"
"plot_368",13.9,"PCAB",9.1,4.20183713435699,"0.36_0.47","plot_368_0.36_0.47"
"plot_298",49.3,"PCAB",29.1,28.9911057606037,"0.36_0.47","plot_298_0.36_0.47"
"plot_298",62.2,"PCAB",35.4,20.4059083834097,"0.36_0.47","plot_298_0.36_0.47"
"plot_298",67.8,"PCAB",38.5,14.3766243953784,"0.36_0.47","plot_298_0.36_0.47"
"plot_298",70.5,"PCAB",37.4,7.85757027526268,"0.36_0.47","plot_298_0.36_0.47"
"plot_298",77.4,"PCAB",40.1,0,"0.36_0.47","plot_298_0.36_0.47"
"plot_298",32,"PCAB",23.6,39.6647630909898,"0.36_0.47","plot_298_0.36_0.47"
"plot_782",69.1,"PCAB",36.9,0,"0.36_0.47","plot_782_0.36_0.47"
"plot_246",50.4,"PCAB",34.3,15.9124336687282,"0.36_0.47","plot_246_0.36_0.47"
"plot_1724",21.5,"PCAB",17.9,20.2477207895411,"0.36_0.47","plot_1724_0.36_0.47"
"plot_1724",18.5,"PCAB",12.1,30.074027749401,"0.36_0.47","plot_1724_0.36_0.47"
"plot_1724",32.3,"PCAB",21.2,28.7056330060832,"0.36_0.47","plot_1724_0.36_0.47"
"plot_1724",44.3,"PCAB",25.4,9.35401358624727,"0.36_0.47","plot_1724_0.36_0.47"
"plot_1724",42.3,"PCAB",25.7,11.9280447758627,"0.36_0.47","plot_1724_0.36_0.47"
"plot_482",12.2,"PCAB",7.9,36.320386561367,"0.36_0.47","plot_482_0.36_0.47"
"plot_482",44.6,"PCAB",22.1,5.60130160070031,"0.36_0.47","plot_482_0.36_0.47"
"plot_482",38,"PCAB",23,8.21031356057544,"0.36_0.47","plot_482_0.36_0.47"
"plot_482",10.4,"PCAB",5.4,44.2006004939989,"0.36_0.47","plot_482_0.36_0.47"
"plot_482",31.6,"PCAB",21.2,33.8463253267583,"0.36_0.47","plot_482_0.36_0.47"
"plot_544",38.7,"PCAB",25.2,19.9698226505278,"0.36_0.47","plot_544_0.36_0.47"
"plot_544",39.6,"PCAB",26.7,17.9130005773925,"0.36_0.47","plot_544_0.36_0.47"
"plot_544",41.4,"PCAB",25.2,15.6649450470443,"0.36_0.47","plot_544_0.36_0.47"
"plot_544",44,"PCAB",24.1,13.1256585370007,"0.36_0.47","plot_544_0.36_0.47"
"plot_858",30.6,"PCAB",18.7,10.1261389919222,"0.36_0.47","plot_858_0.36_0.47"
"plot_858",48.2,"PCAB",22.7,15.7785003089727,"0.36_0.47","plot_858_0.36_0.47"
"plot_858",12.7,"PCAB",8.8,14.9424635989902,"0.36_0.47","plot_858_0.36_0.47"
"plot_858",11.5,"PCAB",6.8,15.5188280411994,"0.36_0.47","plot_858_0.36_0.47"
"plot_858",31.5,"PCAB",16.1,13.2314236308959,"0.36_0.47","plot_858_0.36_0.47"
"plot_490",54.5,"PCAB",32.3,13.7612802496207,"0.26_0.36","plot_490_0.26_0.36"
"plot_490",59.6,"PCAB",37.4,4.67471366610596,"0.26_0.36","plot_490_0.26_0.36"
"plot_490",59.7,"PCAB",35.5,0,"0.26_0.36","plot_490_0.26_0.36"
"plot_2018",44.2,"PCAB",31.1,8.46327405126377,"0.26_0.36","plot_2018_0.26_0.36"
"plot_2018",57,"PCAB",32.8,0,"0.26_0.36","plot_2018_0.26_0.36"
"plot_2018",31.1,"PCAB",26.7,31.6133563133812,"0.26_0.36","plot_2018_0.26_0.36"
"plot_2018",40.4,"PCAB",28.9,20.0750928650403,"0.26_0.36","plot_2018_0.26_0.36"
"plot_2018",56.6,"PCAB",35.4,4.26143691690678,"0.26_0.36","plot_2018_0.26_0.36"
"plot_1798",53.2,"PCAB",31.5,0,"0.26_0.36","plot_1798_0.26_0.36"
"plot_1806",15.5,"PCAB",9.7,17.4644597648161,"0.26_0.36","plot_1806_0.26_0.36"
"plot_1806",19.9,"PCAB",10.6,5.22800287465511,"0.26_0.36","plot_1806_0.26_0.36"
"plot_1806",16.2,"PCAB",8.7,16.433860294806,"0.26_0.36","plot_1806_0.26_0.36"
"plot_1806",17.6,"PCAB",12.3,15.217435619336,"0.26_0.36","plot_1806_0.26_0.36"
"plot_1806",15.4,"PCAB",11.5,18.4079193085973,"0.26_0.36","plot_1806_0.26_0.36"
"plot_1618",48.1,"PCAB",32.5,15.9675870766556,"0.26_0.36","plot_1618_0.26_0.36"
"plot_1618",32.4,"PCAB",28.5,38.2745082820503,"0.26_0.36","plot_1618_0.26_0.36"
"plot_1618",50.7,"PCAB",40.3,9.2511480252917,"0.26_0.36","plot_1618_0.26_0.36"
